	ALT_D2S	Alt_Count	Alt_Density	Alt_WESA_PEEPS	Count	CountNum	D2S	Date	Day	Density	FurtherCounts	Group	ID	Map	Method	Month	Observations	RecordID	Site	SiteID	Source	Time	Time_Duplicate	WESA_PEEPS	Year
9826					15	7	4	2016-08-20 00:00:00	20	1) Spread-out		WESA	WITT2016820_W7		Direct Count (DC) 	8	F1 15p; Note that these fluctuations are likely due to movements around the sand bar that change the number visible rather than arrivals and departures; 	WITT2016820	Wittys Lagoon	WITT	Datasheet	13:00:00		Peeps	2016
9827					55	8	4	2016-08-20 00:00:00	20	2) Medium dense		WESA	WITT2016820_W8		Direct Count (DC) 	8	F1 55p; PEFA flew across lagoon at 13:12 and perched in mid-lagoon. Did not fly near foraging flock and perch was probably out of view of many peeps, but hard to be sure estimating angles from survey position.; 	WITT2016820	Wittys Lagoon	WITT	Datasheet	13:15:00		Peeps	2016
9828					72	9	4	2016-08-20 00:00:00	20	1) Spread-out		WESA	WITT2016820_W9		Direct Count (DC) 	8	F1 72p; 3 peeps flying near F2 position at 13:25; probably present all along but not visible due to intense contrast of sun and shade; likely landed again; 	WITT2016820	Wittys Lagoon	WITT	Datasheet	13:30:00		Peeps	2016
9829					52	10	4	2016-08-20 00:00:00	20	1) Spread-out		WESA	WITT2016820_W10		Direct Count (DC) 	8	F1 52p; ; 	WITT2016820	Wittys Lagoon	WITT	Datasheet	13:45:00		Peeps	2016
9830					69	11	4	2016-08-20 00:00:00	20	1) Spread-out		WESA	WITT2016820_W11		Direct Count (DC) 	8	F1 69p; PEFA still present on perch; 	WITT2016820	Wittys Lagoon	WITT	Datasheet	14:00:00		Peeps	2016
9831					19	1	3	2016-08-21 00:00:00	21	1) Spread-out		WESA	WITT2016821_W1		Direct Count (DC) 	8	F1 13p, F2 6p (med dense); As yesterday, part of flock in upper lagoon sand bar likely not visible (flock density applies to larger flock F1 with note about F2); 	WITT2016821	Wittys Lagoon	WITT	Datasheet	11:30:00		Peeps	2016
9832					25	2	3	2016-08-21 00:00:00	21	1) Spread-out		WESA	WITT2016821_W2		Direct Count (DC) 	8	F1 19p, F2 6p (med dense); ; 	WITT2016821	Wittys Lagoon	WITT	Datasheet	11:45:00		Peeps	2016
9833					22	3	3	2016-08-21 00:00:00	21	1) Spread-out		WESA	WITT2016821_W3		Direct Count (DC) 	8	F1 17P, F2 5P (dense, resting); ; 	WITT2016821	Wittys Lagoon	WITT	Datasheet	12:00:00		Peeps	2016
9834					5	4	3	2016-08-21 00:00:00	21	3) Dense		WESA	WITT2016821_W4		Direct Count (DC) 	8	F1 not visible, F2 as before but density applies to them as F1 gone; PEFA gone by 12:15. F1 also not visible so I may have missed a chase while counting through scope; 	WITT2016821	Wittys Lagoon	WITT	Datasheet	12:15:00		Peeps	2016
9835					5	5	3	2016-08-21 00:00:00	21	3) Dense		WESA	WITT2016821_W5		Direct Count (DC) 	8	F2 5p; ; 	WITT2016821	Wittys Lagoon	WITT	Datasheet	12:30:00		Peeps	2016
9836					5	6	3	2016-08-21 00:00:00	21	2) Medium dense		WESA	WITT2016821_W6		Direct Count (DC) 	8	F2 5p; Flock of about 20 peeps flew around bay near survey site and then disappeared in upper lagoon; 	WITT2016821	Wittys Lagoon	WITT	Datasheet	12:45:00		Peeps	2016
9837					60	7	4	2016-08-21 00:00:00	21	2) Medium dense		WESA	WITT2016821_W7		Direct Count (DC) 	8	F1 returned 55 p; F2 5p (dense); ; 	WITT2016821	Wittys Lagoon	WITT	Datasheet	13:00:00		Peeps	2016
9838					5	8	4	2016-08-21 00:00:00	21	3) Dense		WESA	WITT2016821_W8		Direct Count (DC) 	8	F2 5p; ; 	WITT2016821	Wittys Lagoon	WITT	Datasheet	13:15:00		Peeps	2016
9839					5	9	4	2016-08-21 00:00:00	21	2) Medium dense		WESA	WITT2016821_W9		Direct Count (DC) 	8	F2 5p; ; 	WITT2016821	Wittys Lagoon	WITT	Datasheet	13:30:00		Peeps	2016
9840					5	10	4	2016-08-21 00:00:00	21	3) Dense		WESA	WITT2016821_W10		Direct Count (DC) 	8	F2 5p; ; 	WITT2016821	Wittys Lagoon	WITT	Datasheet	13:45:00		Peeps	2016
9841					50	11	5	2016-08-21 00:00:00	21	2) Medium dense		WESA	WITT2016821_W11		Estimation (Est)	8	F1 50; Estimated flock size; difficult due to distance, heat haze and wind shaking scope; 	WITT2016821	Wittys Lagoon	WITT	Datasheet	14:00:00		Peeps	2016
9842					0	1		2016-07-16 00:00:00	16			WESA	FRCR2016716_W1			7		FRCR2016716	French Creek	FRCR	Datasheet	13:00:00			2016
9843					0	2		2016-07-16 00:00:00	16			WESA	FRCR2016716_W2			7		FRCR2016716	French Creek	FRCR	Datasheet	13:15:00			2016
9844					0	3		2016-07-16 00:00:00	16			WESA	FRCR2016716_W3			7		FRCR2016716	French Creek	FRCR	Datasheet	13:30:00			2016
9845					0	4		2016-07-16 00:00:00	16			WESA	FRCR2016716_W4			7		FRCR2016716	French Creek	FRCR	Datasheet	13:45:00			2016
9846					8	5	37.5	2016-07-16 00:00:00	16	1) Spread-out		WESA	FRCR2016716_W5		Direct Count (DC) 	7		FRCR2016716	French Creek	FRCR	Datasheet	14:00:00		WESA	2016
9847					0	6		2016-07-16 00:00:00	16			WESA	FRCR2016716_W6			7		FRCR2016716	French Creek	FRCR	Datasheet	14:15:00			2016
9848					14	7	37.5	2016-07-16 00:00:00	16	1) Spread-out		WESA	FRCR2016716_W7		Direct Count (DC) 	7	6 peeps; 2 wesa	FRCR2016716	French Creek	FRCR	Datasheet	14:30:00		Peeps	2016
9849					2	8	37.5	2016-07-16 00:00:00	16	1) Spread-out		WESA	FRCR2016716_W8		Direct Count (DC) 	7		FRCR2016716	French Creek	FRCR	Datasheet	14:45:00		WESA	2016
9850					7	9	37	2016-07-16 00:00:00	16	1) Spread-out		WESA	FRCR2016716_W9		Direct Count (DC) 	7		FRCR2016716	French Creek	FRCR	Datasheet	15:00:00		WESA	2016
9851					6	10	37	2016-07-16 00:00:00	16	1) Spread-out		WESA	FRCR2016716_W10		Direct Count (DC) 	7	4 peeps; 2 wesa	FRCR2016716	French Creek	FRCR	Datasheet	15:15:00		Peeps	2016
9852					6	11	35	2016-07-16 00:00:00	16	1) Spread-out		WESA	FRCR2016716_W11		Direct Count (DC) 	7	4 peeps; 2 wesa	FRCR2016716	French Creek	FRCR	Datasheet	15:30:00		Peeps	2016
9853					0	1		2016-07-17 00:00:00	17			WESA	FRCR2016717_W1			7		FRCR2016717	French Creek	FRCR	Datasheet	13:30:00			2016
9854					0	2		2016-07-17 00:00:00	17			WESA	FRCR2016717_W2			7		FRCR2016717	French Creek	FRCR	Datasheet	13:45:00			2016
9855					0	3		2016-07-17 00:00:00	17			WESA	FRCR2016717_W3			7		FRCR2016717	French Creek	FRCR	Datasheet	14:00:00			2016
9856					0	4		2016-07-17 00:00:00	17			WESA	FRCR2016717_W4			7		FRCR2016717	French Creek	FRCR	Datasheet	14:15:00			2016
9857					0	5		2016-07-17 00:00:00	17			WESA	FRCR2016717_W5			7		FRCR2016717	French Creek	FRCR	Datasheet	14:30:00			2016
9858					0	6		2016-07-17 00:00:00	17			WESA	FRCR2016717_W6			7		FRCR2016717	French Creek	FRCR	Datasheet	14:45:00			2016
9859					0	7		2016-07-17 00:00:00	17			WESA	FRCR2016717_W7			7		FRCR2016717	French Creek	FRCR	Datasheet	15:00:00			2016
9860					0	8		2016-07-17 00:00:00	17			WESA	FRCR2016717_W8			7		FRCR2016717	French Creek	FRCR	Datasheet	15:15:00			2016
9861					0	9		2016-07-17 00:00:00	17			WESA	FRCR2016717_W9			7		FRCR2016717	French Creek	FRCR	Datasheet	15:30:00			2016
9862					0	10		2016-07-17 00:00:00	17			WESA	FRCR2016717_W10			7		FRCR2016717	French Creek	FRCR	Datasheet	15:45:00			2016
9863					0	11		2016-07-17 00:00:00	17			WESA	FRCR2016717_W11			7		FRCR2016717	French Creek	FRCR	Datasheet	16:00:00			2016
9864					150	1	200	2016-07-16 00:00:00	16	3) Dense		WESA	EIDE2016716_W1		Direct Count (DC) 	7	I arrived late by 15 minutes so was one observation short	EIDE2016716	Eide Rd	EIDE	Datasheet	2016-09-13 12:45:00		Peeps	2016
9865					12	2	150	2016-07-16 00:00:00	16	1) Spread-out		WESA	EIDE2016716_W2		Direct Count (DC) 	7		EIDE2016716	Eide Rd	EIDE	Datasheet	2016-09-13 13:00:00		WESA	2016
9866					0	3	150	2016-07-16 00:00:00	16			WESA	EIDE2016716_W3			7		EIDE2016716	Eide Rd	EIDE	Datasheet	2016-09-13 13:15:00			2016
9867					0	4	150	2016-07-16 00:00:00	16			WESA	EIDE2016716_W4			7		EIDE2016716	Eide Rd	EIDE	Datasheet	2016-09-13 13:30:00			2016
9868					0	5	150	2016-07-16 00:00:00	16			WESA	EIDE2016716_W5			7		EIDE2016716	Eide Rd	EIDE	Datasheet	2016-09-13 13:45:00			2016
9869					0	6	150	2016-07-16 00:00:00	16			WESA	EIDE2016716_W6			7		EIDE2016716	Eide Rd	EIDE	Datasheet	2016-09-13 14:00:00			2016
9870					6	7	150	2016-07-16 00:00:00	16	1) Spread-out		WESA	EIDE2016716_W7		Direct Count (DC) 	7		EIDE2016716	Eide Rd	EIDE	Datasheet	2016-09-13 14:15:00		WESA	2016
9871					13	8	150	2016-07-16 00:00:00	16	1) Spread-out		WESA	EIDE2016716_W8		Direct Count (DC) 	7		EIDE2016716	Eide Rd	EIDE	Datasheet	2016-09-13 14:30:00		WESA	2016
9872					5	9	150	2016-07-16 00:00:00	16	1) Spread-out		WESA	EIDE2016716_W9		Direct Count (DC) 	7		EIDE2016716	Eide Rd	EIDE	Datasheet	2016-09-13 14:45:00		WESA	2016
9873					0	10	150	2016-07-16 00:00:00	16			WESA	EIDE2016716_W10			7		EIDE2016716	Eide Rd	EIDE	Datasheet	2016-09-13 15:00:00			2016
9874					0	1	150	2016-07-17 00:00:00	17			WESA	EIDE2016717_W1			7		EIDE2016717	Eide Rd	EIDE	Datasheet	2016-09-13 13:30:00			2016
9875					0	2	150	2016-07-17 00:00:00	17			WESA	EIDE2016717_W2			7		EIDE2016717	Eide Rd	EIDE	Datasheet	2016-09-13 13:45:00			2016
9876					0	3	150	2016-07-17 00:00:00	17			WESA	EIDE2016717_W3			7		EIDE2016717	Eide Rd	EIDE	Datasheet	2016-09-13 14:00:00			2016
9877					0	4	150	2016-07-17 00:00:00	17			WESA	EIDE2016717_W4			7		EIDE2016717	Eide Rd	EIDE	Datasheet	2016-09-13 14:15:00			2016
9878					0	5	150	2016-07-17 00:00:00	17			WESA	EIDE2016717_W5			7		EIDE2016717	Eide Rd	EIDE	Datasheet	2016-09-13 14:30:00			2016
9879					0	6	150	2016-07-17 00:00:00	17			WESA	EIDE2016717_W6			7		EIDE2016717	Eide Rd	EIDE	Datasheet	2016-09-13 14:45:00			2016
9880					0	7	150	2016-07-17 00:00:00	17			WESA	EIDE2016717_W7			7		EIDE2016717	Eide Rd	EIDE	Datasheet	2016-09-13 15:00:00			2016
9881					0	8	150	2016-07-17 00:00:00	17			WESA	EIDE2016717_W8			7		EIDE2016717	Eide Rd	EIDE	Datasheet	2016-09-13 15:15:00			2016
9882					3	9	150	2016-07-17 00:00:00	17	1) Spread-out		WESA	EIDE2016717_W9		Direct Count (DC) 	7	No flocks were present until this time	EIDE2016717	Eide Rd	EIDE	Datasheet	2016-09-13 15:30:00		WESA	2016
9883					0	10	150	2016-07-17 00:00:00	17			WESA	EIDE2016717_W10			7		EIDE2016717	Eide Rd	EIDE	Datasheet	2016-09-13 15:45:00			2016
9884					0	11	150	2016-07-17 00:00:00	17			WESA	EIDE2016717_W11			7		EIDE2016717	Eide Rd	EIDE	Datasheet	2016-09-13 16:00:00			2016
9885					66	1	1500	2016-08-20 00:00:00	20	1) Spread-out		WESA	GRIC2016820_W1		Direct Count (DC) 	8	surveyed from point A marked on WESA Location Map	GRIC2016820	Grice Bay	GRIC	Datasheet	10:30:00		Peeps	2016
9886					68	2	1400	2016-08-20 00:00:00	20	1) Spread-out		WESA	GRIC2016820_W2		Direct Count (DC) 	8	surveyed from point A marked on WESA Location Map	GRIC2016820	Grice Bay	GRIC	Datasheet	10:45:00		Peeps	2016
9887					66	3	1200	2016-08-20 00:00:00	20	1) Spread-out		WESA	GRIC2016820_W3		Direct Count (DC) 	8	surveyed from point B marked on WESA Location Map	GRIC2016820	Grice Bay	GRIC	Datasheet	11:00:00		Peeps	2016
9888					66	4	1000	2016-08-20 00:00:00	20	1) Spread-out		WESA	GRIC2016820_W4		Direct Count (DC) 	8	surveyed from point B marked on WESA Location Map	GRIC2016820	Grice Bay	GRIC	Datasheet	11:15:00		Peeps	2016
9889					66	5	800	2016-08-20 00:00:00	20	1) Spread-out		WESA	GRIC2016820_W5		Direct Count (DC) 	8	surveyed from point B marked on WESA Location Map	GRIC2016820	Grice Bay	GRIC	Datasheet	11:30:00		Peeps	2016
9890					58	6	600	2016-08-20 00:00:00	20	1) Spread-out		WESA	GRIC2016820_W6		Direct Count (DC) 	8	surveyed from point B marked on WESA Location Map	GRIC2016820	Grice Bay	GRIC	Datasheet	11:45:00		Peeps	2016
9891					7	7	450	2016-08-20 00:00:00	20	3) Dense		WESA	GRIC2016820_W7		Direct Count (DC) 	8	surveyed from point B marked on WESA Location Map	GRIC2016820	Grice Bay	GRIC	Datasheet	12:00:00		Peeps	2016
9892					7	8	300	2016-08-20 00:00:00	20	3) Dense		WESA	GRIC2016820_W8		Direct Count (DC) 	8	surveyed from point B marked on WESA Location Map	GRIC2016820	Grice Bay	GRIC	Datasheet	12:15:00		Peeps	2016
9893					10	9	200	2016-08-20 00:00:00	20	3) Dense		WESA	GRIC2016820_W9		Direct Count (DC) 	8	surveyed from point B marked on WESA Location Map	GRIC2016820	Grice Bay	GRIC	Datasheet	12:30:00		Peeps	2016
9894					0	10	100	2016-08-20 00:00:00	20			WESA	GRIC2016820_W10		Direct Count (DC) 	8	surveyed from point A marked on WESA Location Map	GRIC2016820	Grice Bay	GRIC	Datasheet	12:45:00		Peeps	2016
9895					0	11	50	2016-08-20 00:00:00	20			WESA	GRIC2016820_W11		Direct Count (DC) 	8	surveyed from point A marked on WESA Location Map	GRIC2016820	Grice Bay	GRIC	Datasheet	13:00:00		Peeps	2016
9896					153	1	>1500	2016-08-21 00:00:00	21	1) Spread-out		WESA	GRIC2016821_W1		Direct Count (DC) 	8	surveyed from point A marked on WESA Location Map	GRIC2016821	Grice Bay	GRIC	Datasheet	11:00:00		Peeps	2016
9897					153	2	1400	2016-08-21 00:00:00	21	1) Spread-out		WESA	GRIC2016821_W2		Direct Count (DC) 	8	surveyed from point B marked on WESA Location Map	GRIC2016821	Grice Bay	GRIC	Datasheet	11:15:00		Peeps	2016
9898					153	3	1200	2016-08-21 00:00:00	21	1) Spread-out		WESA	GRIC2016821_W3		Direct Count (DC) 	8	surveyed from point B marked on WESA Location Map	GRIC2016821	Grice Bay	GRIC	Datasheet	11:30:00		Peeps	2016
9899					153	4	1000	2016-08-21 00:00:00	21	1) Spread-out		WESA	GRIC2016821_W4		Direct Count (DC) 	8	surveyed from point B marked on WESA Location Map	GRIC2016821	Grice Bay	GRIC	Datasheet	11:45:00		Peeps	2016
9900					153	5	800	2016-08-21 00:00:00	21	1) Spread-out		WESA	GRIC2016821_W5		Direct Count (DC) 	8	surveyed from point B marked on WESA Location Map	GRIC2016821	Grice Bay	GRIC	Datasheet	12:00:00		Peeps	2016
9901					147	6	600	2016-08-21 00:00:00	21	2) Medium dense		WESA	GRIC2016821_W6		Direct Count (DC) 	8	surveyed from point B marked on WESA Location Map	GRIC2016821	Grice Bay	GRIC	Datasheet	12:15:00		Peeps	2016
9902					6	7	450	2016-08-21 00:00:00	21	3) Dense		WESA	GRIC2016821_W7		Direct Count (DC) 	8	surveyed from point B marked on WESA Location Map. At 12:50, MERL attacked, most peeps left site	GRIC2016821	Grice Bay	GRIC	Datasheet	12:30:00		Peeps	2016
9903					0	8	300	2016-08-21 00:00:00	21			WESA	GRIC2016821_W8		Direct Count (DC) 	8	surveyed from point B marked on WESA Location Map	GRIC2016821	Grice Bay	GRIC	Datasheet	12:45:00		Peeps	2016
9904					0	9	200	2016-08-21 00:00:00	21			WESA	GRIC2016821_W9		Direct Count (DC) 	8	surveyed from point A marked on WESA Location Map	GRIC2016821	Grice Bay	GRIC	Datasheet	13:00:00		Peeps	2016
9905					0	10	100	2016-08-21 00:00:00	21			WESA	GRIC2016821_W10		Direct Count (DC) 	8	surveyed from point A marked on WESA Location Map	GRIC2016821	Grice Bay	GRIC	Datasheet	13:15:00		Peeps	2016
9906					0	11	50	2016-08-21 00:00:00	21			WESA	GRIC2016821_W11		Direct Count (DC) 	8	surveyed from point A marked on WESA Location Map	GRIC2016821	Grice Bay	GRIC	Datasheet	13:30:00		Peeps	2016
9907					20	1	>1500	2016-08-22 00:00:00	22	2) Medium dense		WESA	GRIC2016822_W1		Estimation (Est)	8	surveyed from point A marked on WESA Location Map	GRIC2016822	Grice Bay	GRIC	Datasheet	11:30:00		Peeps	2016
9908					20	2	1400	2016-08-22 00:00:00	22	2) Medium dense		WESA	GRIC2016822_W2		Estimation (Est)	8	surveyed from point B marked on WESA Location Map	GRIC2016822	Grice Bay	GRIC	Datasheet	11:45:00		Peeps	2016
9909					0	3	1200	2016-08-22 00:00:00	22			WESA	GRIC2016822_W3		Direct Count (DC) 	8	surveyed from point B marked on WESA Location Map. At 11:50, BAEA overflew site and all peeps left	GRIC2016822	Grice Bay	GRIC	Datasheet	12:00:00		Peeps	2016
9910					0	4	1000	2016-08-22 00:00:00	22			WESA	GRIC2016822_W4		Direct Count (DC) 	8	surveyed from point B marked on WESA Location Map	GRIC2016822	Grice Bay	GRIC	Datasheet	12:15:00		Peeps	2016
9911					0	5	800	2016-08-22 00:00:00	22			WESA	GRIC2016822_W5		Direct Count (DC) 	8	surveyed from point B marked on WESA Location Map	GRIC2016822	Grice Bay	GRIC	Datasheet	12:30:00		Peeps	2016
9912					0	6	600	2016-08-22 00:00:00	22			WESA	GRIC2016822_W6		Direct Count (DC) 	8	surveyed from point B marked on WESA Location Map	GRIC2016822	Grice Bay	GRIC	Datasheet	12:45:00		Peeps	2016
9913					0	7	450	2016-08-22 00:00:00	22			WESA	GRIC2016822_W7		Direct Count (DC) 	8	surveyed from point B marked on WESA Location Map	GRIC2016822	Grice Bay	GRIC	Datasheet	13:00:00		Peeps	2016
9914					0	8	300	2016-08-22 00:00:00	22			WESA	GRIC2016822_W8		Direct Count (DC) 	8	surveyed from point B marked on WESA Location Map	GRIC2016822	Grice Bay	GRIC	Datasheet	13:15:00		Peeps	2016
9915					0	9	200	2016-08-22 00:00:00	22			WESA	GRIC2016822_W9		Direct Count (DC) 	8	surveyed from point A marked on WESA Location Map	GRIC2016822	Grice Bay	GRIC	Datasheet	13:30:00		Peeps	2016
9916					0	10	100	2016-08-22 00:00:00	22			WESA	GRIC2016822_W10		Direct Count (DC) 	8	surveyed from point A marked on WESA Location Map	GRIC2016822	Grice Bay	GRIC	Datasheet	13:45:00		Peeps	2016
9917					0	11	50	2016-08-22 00:00:00	22			WESA	GRIC2016822_W11		Direct Count (DC) 	8	surveyed from point A marked on WESA Location Map	GRIC2016822	Grice Bay	GRIC	Datasheet	14:00:00		Peeps	2016
9918					0	1	>1000	2016-08-20 00:00:00	20			WESA	NJEN2016820_W1			8	tide still very far out, avg. >1km plus heat shimmer - may prevent detection	NJEN2016820	Jensens Bay N	NJEN	Datasheet	11:00:00			2016
9919					0	2	>1000	2016-08-20 00:00:00	20			WESA	NJEN2016820_W2			8	tide still very far out, avg. >1km plus heat shimmer - may prevent detection	NJEN2016820	Jensens Bay N	NJEN	Datasheet	11:15:00			2016
9920					0	3	1000	2016-08-20 00:00:00	20			WESA	NJEN2016820_W3			8	tide still very far out, avg. >1km plus heat shimmer - may prevent detection	NJEN2016820	Jensens Bay N	NJEN	Datasheet	11:30:00			2016
9921					0	4	900	2016-08-20 00:00:00	20			WESA	NJEN2016820_W4			8	tide still very far out, avg. >1km plus heat shimmer - may prevent detection	NJEN2016820	Jensens Bay N	NJEN	Datasheet	11:45:00			2016
9922					0	5	700	2016-08-20 00:00:00	20			WESA	NJEN2016820_W5			8	tide still very far out, avg. >1km plus heat shimmer - may prevent detection	NJEN2016820	Jensens Bay N	NJEN	Datasheet	12:00:00			2016
9923					0	6	500	2016-08-20 00:00:00	20			WESA	NJEN2016820_W6			8	tide distance avg. over whole bay, straight out from scallop factory ca. 200m	NJEN2016820	Jensens Bay N	NJEN	Datasheet	12:15:00			2016
9924					0	7	300	2016-08-20 00:00:00	20			WESA	NJEN2016820_W7			8		NJEN2016820	Jensens Bay N	NJEN	Datasheet	12:30:00			2016
9925					0	8	100	2016-08-20 00:00:00	20			WESA	NJEN2016820_W8			8		NJEN2016820	Jensens Bay N	NJEN	Datasheet	12:45:00			2016
9926					0	9	20	2016-08-20 00:00:00	20			WESA	NJEN2016820_W9			8	tide all the way up in front of factory	NJEN2016820	Jensens Bay N	NJEN	Datasheet	13:00:00			2016
9927					0	10	10	2016-08-20 00:00:00	20			WESA	NJEN2016820_W10			8		NJEN2016820	Jensens Bay N	NJEN	Datasheet	13:15:00			2016
9928					0	11	2	2016-08-20 00:00:00	20			WESA	NJEN2016820_W11			8		NJEN2016820	Jensens Bay N	NJEN	Datasheet	13:30:00			2016
9929					0	1	>1000	2016-08-21 00:00:00	21			WESA	NJEN2016821_W1			8	tide still very far out. Some heat shimmer, but not as bad as yesterday plus good vis to 1km	NJEN2016821	Jensens Bay N	NJEN	Datasheet	11:30:00			2016
9930					0	2	>1000	2016-08-21 00:00:00	21			WESA	NJEN2016821_W2			8	tide still very far out. Some heat shimmer, but not as bad as yesterday plus good vis to 1km	NJEN2016821	Jensens Bay N	NJEN	Datasheet	11:45:00			2016
9931					0	3	1000	2016-08-21 00:00:00	21			WESA	NJEN2016821_W3			8	tide still very far out. Some heat shimmer, but not as bad as yesterday plus good vis to 1km	NJEN2016821	Jensens Bay N	NJEN	Datasheet	12:00:00			2016
9932					0	4	800	2016-08-21 00:00:00	21			WESA	NJEN2016821_W4			8		NJEN2016821	Jensens Bay N	NJEN	Datasheet	12:15:00			2016
9933					0	5	600	2016-08-21 00:00:00	21			WESA	NJEN2016821_W5			8	12:20: 1 peep flying by N to S, calling	NJEN2016821	Jensens Bay N	NJEN	Datasheet	12:30:00			2016
9934					0	6	400	2016-08-21 00:00:00	21			WESA	NJEN2016821_W6			8		NJEN2016821	Jensens Bay N	NJEN	Datasheet	12:45:00			2016
9935					0	7	20	2016-08-21 00:00:00	21			WESA	NJEN2016821_W7			8		NJEN2016821	Jensens Bay N	NJEN	Datasheet	13:00:00			2016
9936					0	8	70	2016-08-21 00:00:00	21			WESA	NJEN2016821_W8			8		NJEN2016821	Jensens Bay N	NJEN	Datasheet	13:15:00			2016
9937					0	9	60	2016-08-21 00:00:00	21			WESA	NJEN2016821_W9			8	flock of 30(est) circling over mudflat. Appeared to have come from behind bigh rock, likely flushed by rising tide, (*,on map), BUT did not observe them on ground	NJEN2016821	Jensens Bay N	NJEN	Datasheet	13:30:00			2016
9938					0	10	40	2016-08-21 00:00:00	21			WESA	NJEN2016821_W10			8		NJEN2016821	Jensens Bay N	NJEN	Datasheet	13:45:00			2016
9939					0	11	2	2016-08-21 00:00:00	21			WESA	NJEN2016821_W11			8		NJEN2016821	Jensens Bay N	NJEN	Datasheet	14:00:00			2016
9940					0	1	>1000	2016-08-22 00:00:00	22			WESA	NJEN2016822_W1			8		NJEN2016822	Jensens Bay N	NJEN	Datasheet	12:00:00			2016
9941					0	2	>1000	2016-08-22 00:00:00	22			WESA	NJEN2016822_W2			8		NJEN2016822	Jensens Bay N	NJEN	Datasheet	12:15:00			2016
9942					0	3	>1000	2016-08-22 00:00:00	22			WESA	NJEN2016822_W3			8		NJEN2016822	Jensens Bay N	NJEN	Datasheet	12:30:00			2016
9943					0	4	1000	2016-08-22 00:00:00	22			WESA	NJEN2016822_W4			8		NJEN2016822	Jensens Bay N	NJEN	Datasheet	12:45:00			2016
9944					0	5	800	2016-08-22 00:00:00	22			WESA	NJEN2016822_W5			8		NJEN2016822	Jensens Bay N	NJEN	Datasheet	13:00:00			2016
9945					0	6	550	2016-08-22 00:00:00	22			WESA	NJEN2016822_W6			8		NJEN2016822	Jensens Bay N	NJEN	Datasheet	13:15:00			2016
9946					0	7	300	2016-08-22 00:00:00	22			WESA	NJEN2016822_W7			8		NJEN2016822	Jensens Bay N	NJEN	Datasheet	13:30:00			2016
9947					0	8	150	2016-08-22 00:00:00	22			WESA	NJEN2016822_W8			8		NJEN2016822	Jensens Bay N	NJEN	Datasheet	13:45:00			2016
9948					0	9	100	2016-08-22 00:00:00	22			WESA	NJEN2016822_W9			8		NJEN2016822	Jensens Bay N	NJEN	Datasheet	14:00:00			2016
9949					0	10	70	2016-08-22 00:00:00	22			WESA	NJEN2016822_W10			8	14:07 flock of 6 peeps flying by N to S, lost sight of the flock, may have landed in the marsh	NJEN2016822	Jensens Bay N	NJEN	Datasheet	14:15:00			2016
9950					0	11	5	2016-08-22 00:00:00	22			WESA	NJEN2016822_W11			8		NJEN2016822	Jensens Bay N	NJEN	Datasheet	14:30:00			2016
